CHN,Softball Women's Softball,15
CHN,"Fencing Women's Sabre, Team",4
CHN,Gymnastics Women's Uneven Bars,3
CHN,Rhythmic Gymnastics Women's Group,6
CHN,Rowing Women's Double Sculls,2
CHN,Synchronized Swimming Women's Team,18
CHN,Swimming Women's 4 x 100 metres Freestyle Relay,9
CHN,Table Tennis Women's Doubles,8
CHN,Archery Women's Team,12
CHN,Sailing Women's Windsurfer,3
CHN,Hockey Women's Hockey,16
CHN,"Shooting Women's Sporting Pistol, 25 metres",3
CHN,Football Women's Football,15
CHN,Basketball Women's Basketball,11
CHN,Volleyball Women's Volleyball,9
CHN,Table Tennis Women's Singles,6
CHN,"Shooting Women's Air Rifle, 10 metres",1
CHN,"Short Track Speed Skating Women's 1,000 metres",3
CHN,Diving Women's Synchronized Springboard,2
CHN,Badminton Women's Doubles,6
CHN,Rowing Women's Coxless Pairs,2
CHN,Cycling Women's Team Sprint,2
CHN,Diving Women's Springboard,5
CHN,Cycling Women's Keirin,1
CHN,"Fencing Women's epee, Team",4
CHN,Archery Women's Individual,2
CHN,Taekwondo Women's Featherweight,1
CHN,Rowing Women's Coxed Fours,5
CHN,Trampolining Women's Individual,1
CHN,Rowing Women's Lightweight Double Sculls,2
CHN,Swimming Women's 200 metres Breaststroke,2
CHN,Synchronized Swimming Women's Duet,2
CHN,Athletics Women's Shot Put,2
CHN,Cycling Women's 500 metres Time Trial,1
CHN,Swimming Women's 200 metres Butterfly,2
CHN,"Wrestling Women's Middleweight, Freestyle",1
CHN,Diving Women's Platform,3
CHN,Swimming Women's 50 metres Freestyle,3
CHN,Swimming Women's 4 x 200 metres Freestyle Relay,10
CHN,Freestyle Skiing Women's Aerials,4
CHN,Judo Women's Half-Middleweight,2
CHN,Short Track Speed Skating Women's 500 metres,3
CHN,Weightlifting Women's Flyweight,1
CHN,Swimming Women's 400 metres Individual Medley,1
CHN,Swimming Women's 100 metres Butterfly,2
CHN,Judo Women's Half-Heavyweight,1
CHN,Gymnastics Women's Balance Beam,2
CHN,Badminton Mixed Doubles,1
CHN,Gymnastics Women's Horse Vault,1
CHN,Figure Skating Mixed Pairs,2
CHN,Boxing Women's Flyweight,1
CHN,"Short Track Speed Skating Women's 3,000 metres Relay",8
CHN,"Fencing Women's Sabre, Individual",1
CHN,Beach Volleyball Women's Beach Volleyball,2
CHN,"Fencing Women's Foil, Individual",1
CHN,"Athletics Women's 10,000 metres",1
CHN,Speed Skating Women's 500 metres,2
CHN,Badminton Women's Singles,2
CHN,Shooting Women's Skeet,2
CHN,"Wrestling Women's Lightweight, Freestyle",1
CHN,"Speed Skating Women's 1,000 metres",1
CHN,Boxing Women's Lightweight,1
CHN,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",1
CHN,Athletics Women's Hammer Throw,1
CHN,Swimming Women's 100 metres Freestyle,1
DEN,Swimming Women's 4 x 100 metres Freestyle Relay,5
DEN,Curling Women's Curling,5
DEN,"Tennis Women's Singles, Covered Courts",1
DEN,Rowing Women's Single Sculls,1
DEN,"Equestrianism Mixed Dressage, Individual",3
DEN,Swimming Women's 400 metres Freestyle,2
DEN,"Canoeing Women's Kayak Singles, 500 metres",1
DEN,Badminton Women's Doubles,2
DEN,"Fencing Women's Foil, Individual",1
DEN,Badminton Women's Singles,1
DEN,Athletics Women's 400 metres Hurdles,1
NED,Rowing Women's Quadruple Sculls,4
NED,Rowing Women's Coxed Eights,18
NED,"Speed Skating Women's 1,500 metres",4
NED,Swimming Women's 200 metres Breaststroke,1
NED,"Equestrianism Mixed Dressage, Team",12
NED,Sailing Women's Two Person Dinghy,2
NED,Sailing Women's Three Person Keelboat,3
NED,Swimming Women's 4 x 100 metres Medley Relay,5
NED,Tennis Women's Doubles,2
NED,Hockey Women's Hockey,32
NED,Judo Women's Middleweight,1
NED,Sailing Women's One Person Dinghy,3
NED,Swimming Women's 4 x 100 metres Freestyle Relay,28
NED,Athletics Women's 200 metres,2
NED,"Equestrianism Mixed Dressage, Individual",2
NED,Swimming Women's 100 metres Freestyle,3
NED,Figure Skating Women's Singles,2
NED,Boxing Women's Middleweight,1
NED,"Speed Skating Women's 1,000 metres",3
NED,Athletics Women's High Jump,1
NED,Judo Women's Lightweight,1
NED,"Speed Skating Women's 3,000 metres",2
NED,Cycling Women's Points Race,2
NED,Swimming Women's 100 metres Butterfly,2
NED,Rowing Women's Double Sculls,4
NED,"Canoeing Women's Kayak Singles, 500 metres",2
NED,Swimming Women's 100 metres Backstroke,2
NED,Badminton Women's Singles,1
NED,Swimming Women's 400 metres Freestyle,1
NED,"Speed Skating Women's 5,000 metres",2
USA,Softball Women's Softball,15
USA,Taekwondo Women's Featherweight,1
USA,Volleyball Women's Volleyball,36
USA,Swimming Women's 100 metres Butterfly,5
USA,Figure Skating Women's Singles,8
USA,Athletics Women's 100 metres Hurdles,3
USA,Swimming Women's 10 kilometres Open Water,1
USA,Water Polo Women's Water Polo,26
USA,Athletics Women's 100 metres,7
USA,Swimming Women's 200 metres Backstroke,4
USA,Swimming Women's 100 metres Freestyle,9
USA,Swimming Women's 200 metres Freestyle,4
USA,Swimming Women's 400 metres Freestyle,9
USA,Swimming Women's 800 metres Freestyle,3
USA,Swimming Women's 4 x 100 metres Medley Relay,29
USA,Freestyle Skiing Women's Moguls,2
USA,Ice Hockey Women's Ice Hockey,61
USA,Swimming Women's 100 metres Backstroke,5
USA,Athletics Women's High Jump,2
USA,Athletics Women's 400 metres Hurdles,5
USA,Cycling Women's Team Pursuit,8
USA,Swimming Women's 100 metres Breaststroke,4
USA,Swimming Women's 200 metres Breaststroke,6
USA,Swimming Women's 200 metres Individual Medley,4
USA,Diving Women's Plain High,1
USA,Swimming Women's 400 metres Individual Medley,6
USA,Figure Skating Mixed Ice Dancing,2
USA,Rowing Women's Lightweight Double Sculls,2
USA,Swimming Women's 4 x 100 metres Freestyle Relay,27
USA,Gymnastics Women's Team All-Around,18
USA,Snowboarding Women's Halfpipe,2
USA,Athletics Women's 4 x 400 metres Relay,20
USA,Basketball Women's Basketball,12
USA,Diving Women's Synchronized Springboard,2
USA,"Equestrianism Mixed Jumping, Team",7
USA,Figure Skating Mixed Pairs,3
USA,Football Women's Football,13
USA,Athletics Women's 400 metres,2
USA,"Canoeing Women's Kayak Singles, Slalom",2
USA,Gymnastics Women's Uneven Bars,4
USA,Swimming Women's 200 metres Butterfly,1
USA,Diving Women's Platform,9
USA,Diving Women's Springboard,10
USA,Archery Women's Double Columbia Round,1
USA,Archery Women's Double National Round,1
USA,Alpine Skiing Women's Giant Slalom,4
USA,Athletics Women's Discus Throw,3
USA,Rowing Women's Coxed Eights,9
USA,"Fencing Women's Foil, Team",3
USA,Athletics Women's 4 x 100 metres Relay,8
USA,Cycling Women's Individual Time Trial,2
USA,Modern Pentathlon Women's Individual,1
USA,"Short Track Speed Skating Women's 3,000 metres Relay",4
USA,Rowing Women's Coxless Fours,4
USA,"Equestrianism Mixed Three-Day Event, Team",3
USA,Athletics Women's 200 metres,3
USA,Speed Skating Women's 500 metres,4
USA,"Athletics Women's 10,000 metres",1
USA,Bobsleigh Women's Two,4
USA,Athletics Women's Heptathlon,2
USA,"Canoeing Women's Kayak Doubles, 500 metres",2
USA,"Shooting Women's Sporting Pistol, 25 metres",1
USA,Alpine Skiing Women's Combined,2
USA,Athletics Women's 800 metres,1
USA,Rowing Women's Single Sculls,5
USA,Rowing Women's Coxed Quadruple Sculls,5
USA,Sailing Women's Two Person Dinghy,2
USA,Athletics Women's 80 metres Hurdles,1
USA,Cycling Women's Omnium,2
USA,Gymnastics Women's Horse Vault,3
USA,Gymnastics Women's Balance Beam,4
USA,"Speed Skating Women's 3,000 metres",1
USA,Snowboarding Women's Boardercross,1
USA,"Fencing Women's Sabre, Individual",1
USA,Tennis Mixed Doubles,2
USA,Gymnastics Women's Individual All-Around,3
USA,Gymnastics Women's Floor Exercise,3
USA,Synchronized Swimming Women's Duet,2
USA,Beach Volleyball Women's Beach Volleyball,2
USA,Rowing Women's Coxless Pairs,2
USA,Alpine Skiing Women's Downhill,4
USA,Freestyle Skiing Women's Slopestyle,1
USA,Swimming Women's 50 metres Freestyle,2
USA,"Wrestling Women's Middleweight, Freestyle",1
USA,Athletics Women's Long Jump,3
USA,"Equestrianism Mixed Three-Day Event, Individual",3
USA,"Art Competitions Mixed Painting, Paintings",1
USA,Athletics Women's Pole Vault,2
USA,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",1
USA,Skeleton Women's Skeleton,2
USA,Cycling Women's BMX,1
USA,"Speed Skating Women's 1,000 metres",3
USA,"Short Track Speed Skating Women's 1,000 metres",1
USA,Shooting Women's Skeet,1
USA,Synchronized Swimming Women's Solo,1
USA,Alpine Skiing Women's Slalom,1
USA,"Cycling Women's Road Race, Individual",1
USA,Golf Women's Individual,1
USA,Swimming Women's 300 metres Freestyle,1
USA,"Speed Skating Women's 1,500 metres",1
FIN,Cross Country Skiing Women's 10 kilometres,3
FIN,Figure Skating Mixed Pairs,1
FIN,Cross Country Skiing Women's 5 kilometres,3
FIN,Cross Country Skiing Women's 3 x 5 kilometres Relay,3
FIN,Cross Country Skiing Women's 4 x 5 kilometres Relay,8
FIN,Athletics Women's Javelin Throw,2
FIN,"Speed Skating Women's 1,500 metres",1
FIN,"Speed Skating Women's 3,000 metres",1
FIN,Rowing Women's Lightweight Double Sculls,2
FIN,Cross Country Skiing Women's Team Sprint,2
FIN,Sailing Women's Windsurfer,1
FIN,Alpine Skiing Women's Giant Slalom,1
FIN,Cross Country Skiing Women's 15 kilometres,1
FIN,Snowboarding Women's Slopestyle,1
NOR,Handball Women's Handball,28
NOR,Athletics Women's Marathon,1
NOR,Biathlon Women's 4 x 7.5 kilometres Relay,4
NOR,Cross Country Skiing Women's 5 kilometres,1
NOR,Biathlon Women's 10 kilometres Pursuit,1
NOR,Freestyle Skiing Women's Ski Cross,1
NOR,Cross Country Skiing Women's 4 x 5 kilometres Relay,20
NOR,Cross Country Skiing Women's 10 kilometres,2
NOR,Cross Country Skiing Women's 30 kilometres,3
NOR,Figure Skating Mixed Pairs,1
NOR,Taekwondo Women's Welterweight,1
NOR,Snowboarding Women's Halfpipe,1
NOR,Sailing Mixed 5.5 metres,1
NOR,Cross Country Skiing Women's Sprint,1
NOR,Biathlon Women's 15 kilometres,1
NOR,Taekwondo Women's Heavyweight,1
NOR,Freestyle Skiing Women's Moguls,1
NOR,Athletics Women's 20 kilometres Walk,2
ROU,Gymnastics Women's Floor Exercise,3
ROU,Rowing Women's Coxed Eights,29
ROU,Athletics Women's High Jump,1
ROU,Rowing Women's Quadruple Sculls,4
ROU,"Athletics Women's 1,500 metres",3
ROU,Gymnastics Women's Team All-Around,24
ROU,"Fencing Women's epee, Individual",1
ROU,Athletics Women's 100 metres Hurdles,1
ROU,Judo Women's Lightweight,1
ROU,"Fencing Women's Foil, Team",8
ROU,Swimming Women's 200 metres Individual Medley,1
ROU,Weightlifting Women's Light-Heavyweight,1
ROU,Rowing Women's Double Sculls,5
ROU,Gymnastics Women's Individual All-Around,5
ROU,Judo Women's Extra-Lightweight,1
ROU,Gymnastics Women's Uneven Bars,2
ROU,Athletics Women's Long Jump,1
ROU,"Athletics Women's 3,000 metres",1
ROU,"Canoeing Women's Kayak Singles, 500 metres",1
ROU,Athletics Women's Shot Put,1
ROU,Swimming Women's 400 metres Individual Medley,1
ROU,Athletics Women's Discus Throw,1
ROU,"Fencing Women's Foil, Individual",1
ROU,Athletics Women's Javelin Throw,1
ROU,Gymnastics Women's Horse Vault,2
ROU,Athletics Women's 800 metres,1
ROU,Athletics Women's Marathon,1
ROU,Rhythmic Gymnastics Women's Individual,1
ROU,Athletics Women's 400 metres Hurdles,1
EST,Cross Country Skiing Women's 10 kilometres,1
FRA,Judo Women's Half-Middleweight,2
FRA,Snowboarding Women's Boardercross,1
FRA,Handball Women's Handball,16
FRA,Biathlon Women's 4 x 6 kilometres Relay,4
FRA,"Fencing Women's epee, Individual",2
FRA,Taekwondo Women's Heavyweight,2
FRA,Basketball Women's Basketball,12
FRA,Biathlon Women's 15 kilometres,1
FRA,Art Competitions Mixed Painting,1
FRA,Swimming Women's 100 metres Backstroke,1
FRA,"Cycling Women's Individual Pursuit, 3,000 metres",2
FRA,Modern Pentathlon Women's Individual,1
FRA,Alpine Skiing Women's Slalom,4
FRA,Figure Skating Mixed Ice Dancing,1
FRA,Athletics Women's 800 metres,1
FRA,Alpine Skiing Women's Giant Slalom,2
FRA,"Fencing Women's Foil, Team",5
FRA,"Shooting Women's Air Pistol, 10 metres",1
FRA,"Canoeing Women's Kayak Singles, Slalom",1
FRA,Judo Women's Extra-Lightweight,1
FRA,Cycling Women's BMX,1
FRA,Judo Women's Half-Heavyweight,2
FRA,"Equestrianism Mixed Jumping, Team",2
FRA,"Cycling Women's Road Race, Individual",1
FRA,Cycling Women's Individual Time Trial,1
FRA,Swimming Women's 800 metres Freestyle,1
FRA,Swimming Women's 200 metres Backstroke,1
FRA,Freestyle Skiing Women's Halfpipe,1
FRA,Tennis Women's Singles,3
FRA,Alpine Skiing Women's Super G,1
FRA,Swimming Women's 50 metres Freestyle,1
FRA,Alpine Skiing Women's Downhill,1
FRA,Diving Women's Springboard,1
FRA,Swimming Women's 200 metres Freestyle,1
FRA,Taekwondo Women's Welterweight,1
FRA,"Equestrianism Mixed Dressage, Individual",1
FRA,Boxing Women's Flyweight,1
FRA,Tennis Mixed Doubles,1
FRA,Shooting Women's Trap,1
FRA,Athletics Women's Discus Throw,1
FRA,Snowboarding Women's Parallel Giant Slalom,1
FRA,Snowboarding Women's Halfpipe,1
MAR,Athletics Women's 800 metres,1
ESP,Rhythmic Gymnastics Women's Group,5
ESP,Sailing Women's Two Person Dinghy,2
ESP,Water Polo Women's Water Polo,12
ESP,Swimming Women's 800 metres Freestyle,1
ESP,Swimming Women's 200 metres Butterfly,1
ESP,Synchronized Swimming Women's Team,8
ESP,Taekwondo Women's Featherweight,1
ESP,Synchronized Swimming Women's Duet,4
ESP,Basketball Women's Basketball,12
ESP,"Equestrianism Mixed Dressage, Team",1
ESP,Tennis Women's Doubles,6
ESP,Rhythmic Gymnastics Women's Individual,1
ESP,Shooting Women's Trap,1
ESP,Tennis Women's Singles,1
ESP,Sailing Women's One Person Dinghy,1
ESP,Taekwondo Women's Flyweight,1
BUL,Rowing Women's Coxless Pairs,2
BUL,Athletics Women's High Jump,3
BUL,Basketball Women's Basketball,12
BUL,Rhythmic Gymnastics Women's Group,6
BUL,Rhythmic Gymnastics Women's Individual,1
BUL,Rowing Women's Single Sculls,1
BUL,Rowing Women's Coxed Fours,10
BUL,Swimming Women's 100 metres Breaststroke,1
BUL,"Canoeing Women's Kayak Singles, 500 metres",1
BUL,"Canoeing Women's Kayak Doubles, 500 metres",2
BUL,Athletics Women's Discus Throw,3
BUL,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",2
BUL,"Shooting Women's Air Rifle, 10 metres",1
BUL,Short Track Speed Skating Women's 500 metres,2
BUL,Athletics Women's 800 metres,1
BUL,"Shooting Women's Sporting Pistol, 25 metres",1
BUL,Athletics Women's Long Jump,1
BUL,"Wrestling Women's Heavyweight, Freestyle",2
ITA,Water Polo Women's Water Polo,13
ITA,Gymnastics Women's Team All-Around,12
